# Table of selected thermodynamics quantities
# The following notation is used in column titles:
#    x_e = electron ionization fraction
# -kappa = optical depth
# kappa' = Thomson scattering rate, prime denotes conformal time derivatives
#      g = kappa' e^-kappa = visibility function 
#     Tb = baryon temperature 
#  c_b^2 = baryon sound speed squared 
#  tau_d = baryon drag optical depth 
#    1:z                      2:conf. time [Mpc]       3:x_e                    4:kappa' [Mpc^-1]        5:exp(-kappa)            6:g [Mpc^-1]             7:Tb [K]                 8:c_b^2                  9:tau_d              
       3.062000000000e+03       1.233726232823e+02       1.082857230838e+00       3.879509432626e+00       6.202876363963e-90       2.406411736341e-89       8.348206500000e+03       1.664690335097e-09       6.810128390200e+02 
       3.062500000000e+03       1.233556260728e+02       1.082857472106e+00       3.880776972471e+00       5.806985017483e-90       2.253561373533e-89       8.349569250000e+03       1.664962262339e-09       6.813151912192e+02 
       3.063000000000e+03       1.233386336808e+02       1.082857712013e+00       3.882044714751e+00       5.436345495986e-90       2.110413630025e-89       8.350932000000e+03       1.665234188594e-09       6.816176058249e+02 
       3.063500000000e+03       1.233216461045e+02       1.082857950566e+00       3.883312659492e+00       5.089348110155e-90       1.976352994473e-89       8.352294750000e+03       1.665506113868e-09       6.819200828386e+02 
       3.064000000000e+03       1.233046633415e+02       1.082858187773e+00       3.884580806718e+00       4.764485717544e-90       1.850802977225e-89       8.353657500000e+03       1.665778038167e-09       6.822226222618e+02 
       3.064500000000e+03       1.232876853898e+02       1.082858423643e+00       3.885849156452e+00       4.460347193796e-90       1.733223638050e-89       8.355020250000e+03       1.666049961497e-09       6.825252240961e+02 
       3.065000000000e+03       1.232707122473e+02       1.082858658183e+00       3.887117708720e+00       4.175611319261e-90       1.623109270383e-89       8.356383000000e+03       1.666321883862e-09       6.828278883431e+02 
       3.065500000000e+03       1.232537439120e+02       1.082858891401e+00       3.888386463545e+00       3.909041054609e-90       1.519986232218e-89       8.357745750000e+03       1.666593805270e-09       6.831306150043e+02 
       3.066000000000e+03       1.232367803816e+02       1.082859123306e+00       3.889655420951e+00       3.659478180687e-90       1.423410914336e-89       8.359108500000e+03       1.666865725725e-09       6.834334040814e+02 
       3.066500000000e+03       1.232198216541e+02       1.082859353904e+00       3.890924580960e+00       3.425838279479e-90       1.332967837202e-89       8.360471250000e+03       1.667137645233e-09       6.837362555760e+02 
       3.067000000000e+03       1.232028677274e+02       1.082859583204e+00       3.892193943597e+00       3.207106034455e-90       1.248267868378e-89       8.361834000000e+03       1.667409563799e-09       6.840391694898e+02 
       3.067500000000e+03       1.231859185994e+02       1.082859811214e+00       3.893463508886e+00       3.002330830009e-90       1.168946552824e-89       8.363196750000e+03       1.667681481429e-09       6.843421458245e+02 
       3.068000000000e+03       1.231689742679e+02       1.082860037941e+00       3.894733276849e+00       2.810622630960e-90       1.094662548947e-89       8.364559500000e+03       1.667953398129e-09       6.846451845818e+02 
       3.068500000000e+03       1.231520347309e+02       1.082860263393e+00       3.896003247509e+00       2.631148124310e-90       1.025096163699e-89       8.365922250000e+03       1.668225313903e-09       6.849482857634e+02 
       3.069000000000e+03       1.231350999863e+02       1.082860487577e+00       3.897273420889e+00       2.463127106560e-90       9.599479804668e-90       8.367285000000e+03       1.668497228757e-09       6.852514493712e+02 
       3.069500000000e+03       1.231181700319e+02       1.082860710501e+00       3.898543797012e+00       2.305829101002e-90       8.989375738680e-90       8.368647750000e+03       1.668769142696e-09       6.855546754068e+02 
       3.070000000000e+03       1.231012448657e+02       1.082860932172e+00       3.899814375901e+00       2.158570190509e-90       8.418023060338e-90       8.370010500000e+03       1.669041055726e-09       6.858579638716e+02 
       3.070500000000e+03       1.230843244857e+02       1.082861152598e+00       3.901085157578e+00       2.020710051695e-90       7.882961990435e-90       8.371373250000e+03       1.669312967851e-09       6.861613147665e+02 
       3.071000000000e+03       1.230674088897e+02       1.082861371786e+00       3.902356142065e+00       1.891649177701e-90       7.381888787235e-90       8.372736000000e+03       1.669584879078e-09       6.864647280924e+02 
       3.071500000000e+03       1.230504980757e+02       1.082861589744e+00       3.903627329385e+00       1.770826278014e-90       6.912645854446e-90       8.374098750000e+03       1.669856789411e-09       6.867682038503e+02 
       3.072000000000e+03       1.230335920417e+02       1.082861806478e+00       3.904898719559e+00       1.657715843822e-90       6.473212475932e-90       8.375461500000e+03       1.670128698855e-09       6.870717420411e+02 
       3.072500000000e+03       1.230166907856e+02       1.082862021997e+00       3.906170312611e+00       1.551825868390e-90       6.061696137448e-90       8.376824250000e+03       1.670400607416e-09       6.873753426658e+02 
       3.073000000000e+03       1.229997943053e+02       1.082862236306e+00       3.907442108560e+00       1.452695712570e-90       5.676324398221e-90       8.378187000000e+03       1.670672515099e-09       6.876790057254e+02 
       3.073500000000e+03       1.229829025989e+02       1.082862449415e+00       3.908714107431e+00       1.359894106215e-90       5.315437277576e-90       8.379549750000e+03       1.670944421909e-09       6.879827312209e+02 
       3.074000000000e+03       1.229660156642e+02       1.082862661328e+00       3.909986309243e+00       1.273017276867e-90       4.977480123978e-90       8.380912500000e+03       1.671216327850e-09       6.882865191535e+02 
       3.074500000000e+03       1.229491334993e+02       1.082862872054e+00       3.911258714019e+00       1.191687197589e-90       4.660996935954e-90       8.382275250000e+03       1.671488232928e-09       6.885903695241e+02 
       3.075000000000e+03       1.229322561019e+02       1.082863081600e+00       3.912531321778e+00       1.115549946391e-90       4.364624106263e-90       8.383638000000e+03       1.671760137147e-09       6.888942823339e+02 
       3.075500000000e+03       1.229153834702e+02       1.082863289973e+00       3.913804132545e+00       1.044274170123e-90       4.087084562535e-90       8.385000750000e+03       1.672032040514e-09       6.891982575840e+02 
       3.076000000000e+03       1.228985156020e+02       1.082863497179e+00       3.915077146337e+00       9.775496461990e-91       3.827182279243e-90       8.386363500000e+03       1.672303943032e-09       6.895022952756e+02 
       3.076500000000e+03       1.228816524953e+02       1.082863703225e+00       3.916350363178e+00       9.150859359272e-91       3.583797137507e-90       8.387726250000e+03       1.672575844706e-09       6.898063954099e+02 
       3.077000000000e+03       1.228647941481e+02       1.082863908119e+00       3.917623783088e+00       8.566111236040e-91       3.355880110689e-90       8.389089000000e+03       1.672847745542e-09       6.901105579879e+02 
       3.077500000000e+03       1.228479405582e+02       1.082864111867e+00       3.918897406086e+00       8.018706359262e-91       3.142448755148e-90       8.390451750000e+03       1.673119645544e-09       6.904147830111e+02 
       3.078000000000e+03       1.228310917237e+02       1.082864314476e+00       3.920171232195e+00       7.506261366001e-91       2.942582986834e-90       8.391814500000e+03       1.673391544717e-09       6.907190704805e+02 
       3.078500000000e+03       1.228142476424e+02       1.082864515952e+00       3.921445261435e+00       7.026544913644e-91       2.755421125587e-90       8.393177250000e+03       1.673663443066e-09       6.910234203976e+02 
       3.079000000000e+03       1.227974083124e+02       1.082864716303e+00       3.922719493825e+00       6.577467989430e-91       2.580156190215e-90       8.394540000000e+03       1.673935340596e-09       6.913278327635e+02 
       3.079500000000e+03       1.227805737316e+02       1.082864915534e+00       3.923993929386e+00       6.157074837313e-91       2.416032428439e-90       8.395902750000e+03       1.674207237310e-09       6.916323075795e+02 
       3.080000000000e+03       1.227637438978e+02       1.082865113653e+00       3.925268568138e+00       5.763534462849e-91       2.262342066840e-90       8.397265500000e+03       1.674479133214e-09       6.919368448472e+02 
       3.080500000000e+03       1.227469188092e+02       1.082865310666e+00       3.926543410101e+00       5.395132679312e-91       2.118422266857e-90       8.398628250000e+03       1.674751028313e-09       6.922414445677e+02 
       3.081000000000e+03       1.227300984635e+02       1.082865506580e+00       3.927818455295e+00       5.050264660579e-91       1.983652273795e-90       8.399991000000e+03       1.675022922612e-09       6.925461067424e+02 
       3.081500000000e+03       1.227132828589e+02       1.082865701401e+00       3.929093703741e+00       4.727427968509e-91       1.857450746596e-90       8.401353750000e+03       1.675294816114e-09       6.928508313729e+02 
       3.082000000000e+03       1.226964719931e+02       1.082865895135e+00       3.930369155455e+00       4.425216024609e-91       1.739273256935e-90       8.402716500000e+03       1.675566708824e-09       6.931556184604e+02 
       3.082500000000e+03       1.226796658642e+02       1.082866087790e+00       3.931644810460e+00       4.142311997697e-91       1.628609946905e-90       8.404079250000e+03       1.675838600747e-09       6.934604680066e+02 
       3.083000000000e+03       1.226628644701e+02       1.082866279370e+00       3.932920668775e+00       3.877483081059e-91       1.524983335232e-90       8.405442000000e+03       1.676110491888e-09       6.937653800127e+02 
       3.083500000000e+03       1.226460678087e+02       1.082866469884e+00       3.934196730418e+00       3.629575134313e-91       1.427946262622e-90       8.406804750000e+03       1.676382382250e-09       6.940703544804e+02 
       3.084000000000e+03       1.226292758781e+02       1.082866659336e+00       3.935472995408e+00       3.397507666733e-91       1.337079967412e-90       8.408167500000e+03       1.676654271839e-09       6.943753914112e+02 
       3.084500000000e+03       1.226124886761e+02       1.082866847733e+00       3.936749463765e+00       3.180269140309e-91       1.251992283274e-90       8.409530250000e+03       1.676926160658e-09       6.946804908065e+02 
       3.085000000000e+03       1.225957062007e+02       1.082867035082e+00       3.938026135508e+00       2.976912572150e-91       1.172315951225e-90       8.410893000000e+03       1.677198048713e-09       6.949856526680e+02 
       3.085500000000e+03       1.225789284498e+02       1.082867221388e+00       3.939303010655e+00       2.786551417191e-91       1.097707038708e-90       8.412255750000e+03       1.677469936008e-09       6.952908769973e+02 
       3.086000000000e+03       1.225621554214e+02       1.082867406658e+00       3.940580089226e+00       2.608355713330e-91       1.027843458957e-90       8.413618500000e+03       1.677741822546e-09       6.955961637960e+02 
       3.086500000000e+03       1.225453871135e+02       1.082867590897e+00       3.941857371238e+00       2.441548472291e-91       9.624235842735e-91       8.414981250000e+03       1.678013708332e-09       6.959015130656e+02 
       3.087000000000e+03       1.225286235240e+02       1.082867774113e+00       3.943134856711e+00       2.285402300543e-91       9.011649472879e-91       8.416344000000e+03       1.678285593372e-09       6.962069248079e+02 
       3.087500000000e+03       1.225118646507e+02       1.082867956310e+00       3.944412545662e+00       2.139236235642e-91       8.438030246001e-91       8.417706750000e+03       1.678557477668e-09       6.965123990246e+02 
       3.088000000000e+03       1.224951104918e+02       1.082868137494e+00       3.945690438110e+00       2.002412784249e-91       7.900900975959e-91       8.419069500000e+03       1.678829361225e-09       6.968179357173e+02 
       3.088500000000e+03       1.224783610451e+02       1.082868317673e+00       3.946968534074e+00       1.874335148991e-91       7.397941855374e-91       8.420432250000e+03       1.679101244047e-09       6.971235348877e+02 
       3.089000000000e+03       1.224616163085e+02       1.082868496851e+00       3.948246833570e+00       1.754444632125e-91       6.926980463461e-91       8.421795000000e+03       1.679373126139e-09       6.974291965377e+02 
       3.089500000000e+03       1.224448762801e+02       1.082868675035e+00       3.949525336619e+00       1.642218204743e-91       6.485982407889e-91       8.423157750000e+03       1.679645007505e-09       6.977349206689e+02 
       3.090000000000e+03       1.224281409578e+02       1.082868852230e+00       3.950804043236e+00       1.537166230967e-91       6.073042560429e-91       8.424520500000e+03       1.679916888148e-09       6.980407072831e+02 
       3.090500000000e+03       1.224114103394e+02       1.082869028442e+00       3.952082953440e+00       1.438830337259e-91       5.686376848772e-91       8.425883250000e+03       1.680188768073e-09       6.983465563823e+02 
       3.091000000000e+03       1.223946844230e+02       1.082869203677e+00       3.953362067249e+00       1.346781417607e-91       5.324314569244e-91       8.427246000000e+03       1.680460647285e-09       6.986524679681e+02 
       3.091500000000e+03       1.223779632066e+02       1.082869377941e+00       3.954641384679e+00       1.260617766026e-91       4.985291187790e-91       8.428608750000e+03       1.680732525787e-09       6.989584420420e+02 
       3.092000000000e+03       1.223612466881e+02       1.082869551239e+00       3.955920905749e+00       1.179963328016e-91       4.667841597317e-91       8.429971500000e+03       1.681004403582e-09       6.992644786050e+02 
       3.092500000000e+03       1.223445348655e+02       1.082869723577e+00       3.957200630476e+00       1.104466063428e-91       4.370593802537e-91       8.431334250000e+03       1.681276280676e-09       6.995705776579e+02 
       3.093000000000e+03       1.223278277368e+02       1.082869894960e+00       3.958480558876e+00       1.033796413871e-91       4.092263006145e-91       8.432697000000e+03       1.681548157073e-09       6.998767392019e+02 
       3.093500000000e+03       1.223111253001e+02       1.082870065395e+00       3.959760690969e+00       9.676458678791e-92       3.831646070406e-91       8.434059750000e+03       1.681820032775e-09       7.001829632379e+02 
       3.094000000000e+03       1.222944275533e+02       1.082870234886e+00       3.961041026770e+00       9.057256175902e-92       3.587616330271e-91       8.435422500000e+03       1.682091907788e-09       7.004892497669e+02 
       3.094500000000e+03       1.222777344945e+02       1.082870403440e+00       3.962321566295e+00       8.477653011149e-92       3.359118735764e-91       8.436785250000e+03       1.682363782114e-09       7.007955987901e+02 
       3.095000000000e+03       1.222610461215e+02       1.082870571061e+00       3.963602309562e+00       7.935118251243e-92       3.145165302728e-91       8.438148000000e+03       1.682635655759e-09       7.011020103084e+02 
       3.095500000000e+03       1.222443624325e+02       1.082870737755e+00       3.964883256588e+00       7.427282625464e-92       2.944830852365e-91       8.439510750000e+03       1.682907528725e-09       7.014084843230e+02 
       3.096000000000e+03       1.222276834254e+02       1.082870903528e+00       3.966164407390e+00       6.951928205835e-92       2.757249021272e-91       8.440873500000e+03       1.683179401018e-09       7.017150208351e+02 
       3.096500000000e+03       1.222110090982e+02       1.082871068385e+00       3.967445761984e+00       6.506978745652e-92       2.581608524775e-91       8.442236250000e+03       1.683451272640e-09       7.020216198457e+02 
       3.097000000000e+03       1.221943394489e+02       1.082871232331e+00       3.968727320386e+00       6.090490634414e-92       2.417149657535e-91       8.443599000000e+03       1.683723143595e-09       7.023282813561e+02 
       3.097500000000e+03       1.221776744756e+02       1.082871395372e+00       3.970009082612e+00       5.700644429843e-92       2.263161016322e-91       8.444961750000e+03       1.683995013887e-09       7.026350053674e+02 
       3.098000000000e+03       1.221610141761e+02       1.082871557513e+00       3.971291048680e+00       5.335736930193e-92       2.118976430899e-91       8.446324500000e+03       1.684266883520e-09       7.029417918808e+02 
       3.098500000000e+03       1.221443585486e+02       1.082871718759e+00       3.972573218605e+00       4.994173752410e-92       1.983972089788e-91       8.447687250000e+03       1.684538752498e-09       7.032486408977e+02 
       3.099000000000e+03       1.221277075910e+02       1.082871879115e+00       3.973855592404e+00       4.674462383873e-92       1.857563848563e-91       8.449050000000e+03       1.684810620825e-09       7.035555524193e+02 
       3.099500000000e+03       1.221110613012e+02       1.082872038587e+00       3.975138170091e+00       4.375205677520e-92       1.739204709071e-91       8.450412750000e+03       1.685082488503e-09       7.038625264468e+02 
       3.100000000000e+03       1.220944196774e+02       1.082872197179e+00       3.976420951683e+00       4.095095762089e-92       1.628382458752e-91       8.451775500000e+03       1.685354355538e-09       7.041695629816e+02 
       3.100500000000e+03       1.220777827176e+02       1.082872354898e+00       3.977703937196e+00       3.832908340989e-92       1.524617459886e-91       8.453138250000e+03       1.685626221931e-09       7.044766620249e+02 
       3.101000000000e+03       1.220611504196e+02       1.082872511747e+00       3.978987126646e+00       3.587497355026e-92       1.427460579252e-91       8.454501000000e+03       1.685898087688e-09       7.047838235783e+02 
       3.101500000000e+03       1.220445227815e+02       1.082872667732e+00       3.980270520048e+00       3.357789985761e-92       1.336491249283e-91       8.455863750000e+03       1.686169952812e-09       7.050910476430e+02 
       3.102000000000e+03       1.220278998013e+02       1.082872822858e+00       3.981554117418e+00       3.142781977796e-92       1.251315652384e-91       8.457226500000e+03       1.686441817306e-09       7.053983342204e+02 
       3.102500000000e+03       1.220112814770e+02       1.082872977131e+00       3.982837918770e+00       2.941533259623e-92       1.171565020575e-91       8.458589250000e+03       1.686713681173e-09       7.057056833120e+02 
       3.103000000000e+03       1.219946678066e+02       1.082873130554e+00       3.984121924122e+00       2.753163844005e-92       1.096894043160e-91       8.459952000000e+03       1.686985544418e-09       7.060130949192e+02 
       3.103500000000e+03       1.219780587881e+02       1.082873283133e+00       3.985406133486e+00       2.576849990046e-92       1.026979375540e-91       8.461314750000e+03       1.687257407044e-09       7.063205690435e+02 
       3.104000000000e+03       1.219614544195e+02       1.082873434873e+00       3.986690546880e+00       2.411820610268e-92       9.615182427726e-92       8.462677500000e+03       1.687529269055e-09       7.066281056864e+02 
       3.104500000000e+03       1.219448546988e+02       1.082873585779e+00       3.987975164318e+00       2.257353907055e-92       9.002271318409e-92       8.464040250000e+03       1.687801130453e-09       7.069357048493e+02 
       3.105000000000e+03       1.219282596240e+02       1.082873735855e+00       3.989259985815e+00       2.112774223832e-92       8.428405670193e-92       8.465403000000e+03       1.688072991243e-09       7.072433665339e+02 
       3.105500000000e+03       1.219116691931e+02       1.082873885107e+00       3.990545011384e+00       1.977449097284e-92       7.891099630431e-92       8.466765750000e+03       1.688344851427e-09       7.075510907416e+02 
       3.106000000000e+03       1.218950834041e+02       1.082874033539e+00       3.991830241044e+00       1.850786497775e-92       7.388025511532e-92       8.468128500000e+03       1.688616711010e-09       7.078588774741e+02 
       3.106500000000e+03       1.218785022550e+02       1.082874181155e+00       3.993115674806e+00       1.732232245975e-92       6.917003733806e-92       8.469491250000e+03       1.688888569994e-09       7.081667267330e+02 
       3.107000000000e+03       1.218619257437e+02       1.082874327962e+00       3.994401312686e+00       1.621267594439e-92       6.475993407440e-92       8.470854000000e+03       1.689160428384e-09       7.084746385198e+02 
       3.107500000000e+03       1.218453538683e+02       1.082874473962e+00       3.995687154698e+00       1.517406963611e-92       6.063083512951e-92       8.472216750000e+03       1.689432286182e-09       7.087826128363e+02 
       3.108000000000e+03       1.218287866269e+02       1.082874619162e+00       3.996973200858e+00       1.420195822412e-92       5.676484642151e-92       8.473579500000e+03       1.689704143391e-09       7.090906496840e+02 
       3.108500000000e+03       1.218122240173e+02       1.082874763566e+00       3.998259451179e+00       1.329208704164e-92       5.314521264011e-92       8.474942250000e+03       1.689976000016e-09       7.093987490647e+02 
       3.109000000000e+03       1.217956660375e+02       1.082874907177e+00       3.999545905675e+00       1.244047349232e-92       4.975624482087e-92       8.476305000000e+03       1.690247856059e-09       7.097069109801e+02 
       3.109500000000e+03       1.217791126857e+02       1.082875050002e+00       4.000832564361e+00       1.164338966288e-92       4.658325252278e-92       8.477667750000e+03       1.690519711524e-09       7.100151354320e+02 
       3.110000000000e+03       1.217625639597e+02       1.082875192044e+00       4.002119427252e+00       1.089734604618e-92       4.361248031689e-92       8.479030500000e+03       1.690791566414e-09       7.103234224220e+02 
       3.110500000000e+03       1.217460198577e+02       1.082875333308e+00       4.003406494360e+00       1.019907630402e-92       4.083104831200e-92       8.480393250000e+03       1.691063420731e-09       7.106317719519e+02 
       3.111000000000e+03       1.217294803774e+02       1.082875473799e+00       4.004693765701e+00       9.545523003158e-93       3.822689646110e-92       8.481756000000e+03       1.691335274481e-09       7.109401840236e+02 
       3.111500000000e+03       1.217129455171e+02       1.082875613520e+00       4.005981241286e+00       8.933824262427e-93       3.578873240823e-92       8.483118750000e+03       1.691607127664e-09       7.112486586388e+02 
       3.112000000000e+03       1.216964152746e+02       1.082875752477e+00       4.007268921132e+00       8.361301252907e-93       3.350598265100e-92       8.484481500000e+03       1.691878980286e-09       7.115571957994e+02 
       3.112500000000e+03       1.216798896480e+02       1.082875890674e+00       4.008556805252e+00       7.825446496544e-93       3.136874680786e-92       8.485844250000e+03       1.692150832349e-09       7.118657955073e+02 
       3.113000000000e+03       1.216633686353e+02       1.082876028115e+00       4.009844893658e+00       7.323912912720e-93       2.936775479466e-92       8.487207000000e+03       1.692422683855e-09       7.121744577641e+02 
       3.113500000000e+03       1.216468522345e+02       1.082876164804e+00       4.011133186365e+00       6.854503564659e-93       2.749432672426e-92       8.488569750000e+03       1.692694534809e-09       7.124831825709e+02 
       3.114000000000e+03       1.216303404437e+02       1.082876300747e+00       4.012421683385e+00       6.415162059588e-93       2.574033535032e-92       8.489932500000e+03       1.692966385213e-09       7.127919699286e+02 
       3.114500000000e+03       1.216138332609e+02       1.082876435946e+00       4.013710384734e+00       6.003963563049e-93       2.409817090258e-92       8.491295250000e+03       1.693238235071e-09       7.131008198383e+02 
       3.115000000000e+03       1.215973306842e+02       1.082876570408e+00       4.014999290424e+00       5.619106387503e-93       2.256070815864e-92       8.492658000000e+03       1.693510084385e-09       7.134097323010e+02 
       3.115500000000e+03       1.215808327116e+02       1.082876704135e+00       4.016288400466e+00       5.258904118408e-93       2.112127560993e-92       8.494020750000e+03       1.693781933159e-09       7.137187073178e+02 
       3.116000000000e+03       1.215643393411e+02       1.082876837132e+00       4.017577714878e+00       4.921778243442e-93       1.977362658842e-92       8.495383500000e+03       1.694053781395e-09       7.140277448897e+02 
       3.116500000000e+03       1.215478505709e+02       1.082876969403e+00       4.018867233669e+00       4.606251252744e-93       1.851191222970e-92       8.496746250000e+03       1.694325629097e-09       7.143368450179e+02 
       3.117000000000e+03       1.215313663990e+02       1.082877100953e+00       4.020156956853e+00       4.310940180083e-93       1.733065615554e-92       8.498109000000e+03       1.694597476267e-09       7.146460077036e+02 
       3.117500000000e+03       1.215148868233e+02       1.082877231785e+00       4.021446884444e+00       4.034550556809e-93       1.622473076681e-92       8.499471750000e+03       1.694869322910e-09       7.149552329478e+02 
       3.118000000000e+03       1.214984118420e+02       1.082877361904e+00       4.022737016453e+00       3.775870752203e-93       1.518933504423e-92       8.500834500000e+03       1.695141169026e-09       7.152645207517e+02 
       3.118500000000e+03       1.214819414531e+02       1.082877491315e+00       4.024027352896e+00       3.533766675563e-93       1.421997376122e-92       8.502197250000e+03       1.695413014621e-09       7.155738711165e+02 
       3.119000000000e+03       1.214654756547e+02       1.082877620019e+00       4.025317893783e+00       3.307176816914e-93       1.331243801903e-92       8.503560000000e+03       1.695684859695e-09       7.158832840436e+02 
       3.119500000000e+03       1.214490144448e+02       1.082877748023e+00       4.026608639127e+00       3.095107604705e-93       1.246278702013e-92       8.504922750000e+03       1.695956704253e-09       7.161927595340e+02 
       3.120000000000e+03       1.214325578214e+02       1.082877875330e+00       4.027899588942e+00       2.896629060259e-93       1.166733100113e-92       8.506285500000e+03       1.696228548298e-09       7.165022975890e+02 
       3.120500000000e+03       1.214161057827e+02       1.082878001944e+00       4.029190743238e+00       2.710870730001e-93       1.092261525143e-92       8.507648250000e+03       1.696500391831e-09       7.168118982101e+02 
       3.121000000000e+03       1.213996583265e+02       1.082878127869e+00       4.030482102030e+00       2.537017877731e-93       1.022540514873e-92       8.509011000000e+03       1.696772234857e-09       7.171215613983e+02 
       3.121500000000e+03       1.213832154511e+02       1.082878253109e+00       4.031773665329e+00       2.374307920325e-93       9.572672146548e-93       8.510373750000e+03       1.697044077377e-09       7.174312871552e+02 
       3.122000000000e+03       1.213667771545e+02       1.082878377668e+00       4.033065433148e+00       2.222027091303e-93       8.961580653451e-93       8.511736500000e+03       1.697315919395e-09       7.177410754820e+02 
       3.122500000000e+03       1.213503434346e+02       1.082878501550e+00       4.034357405499e+00       2.079507317723e-93       8.389475747042e-93       8.513099250000e+03       1.697587760914e-09       7.180509263802e+02 
       3.123000000000e+03       1.213339142896e+02       1.082878624759e+00       4.035649582393e+00       1.946123296749e-93       7.853871669810e-93       8.514462000000e+03       1.697859601936e-09       7.183608398511e+02 
       3.123500000000e+03       1.213174897174e+02       1.082878747298e+00       4.036941963844e+00       1.821289759151e-93       7.352441057036e-93       8.515824750000e+03       1.698131442464e-09       7.186708158961e+02 
       3.124000000000e+03       1.213010697162e+02       1.082878869172e+00       4.038234549862e+00       1.704458907781e-93       6.883004850221e-93       8.517187500000e+03       1.698403282501e-09       7.189808545167e+02 
       3.124500000000e+03       1.212846542840e+02       1.082878990384e+00       4.039527340461e+00       1.595118019848e-93       6.443522852437e-93       8.518550250000e+03       1.698675122049e-09       7.192909557144e+02 
       3.125000000000e+03       1.212682434189e+02       1.082879110938e+00       4.040820335653e+00       1.492787202525e-93       6.032084884765e-93       8.519913000000e+03       1.698946961112e-09       7.196011194906e+02 
       3.125500000000e+03       1.212518371188e+02       1.082879230837e+00       4.042113535446e+00       1.397017292088e-93       5.646902505602e-93       8.521275750000e+03       1.699218799691e-09       7.199113458468e+02 
       3.126000000000e+03       1.212354353819e+02       1.082879350087e+00       4.043406939856e+00       1.307387887409e-93       5.286301257032e-93       8.522638500000e+03       1.699490637791e-09       7.202216347847e+02 
       3.126500000000e+03       1.212190382061e+02       1.082879468690e+00       4.044700548894e+00       1.223505509220e-93       4.948713404715e-93       8.524001250000e+03       1.699762475413e-09       7.205319863056e+02 
       3.127000000000e+03       1.212026455896e+02       1.082879586650e+00       4.045994362569e+00       1.145001877114e-93       4.632671139933e-93       8.525364000000e+03       1.700034312560e-09       7.208424004113e+02 
       3.127500000000e+03       1.211862575303e+02       1.082879703970e+00       4.047288380896e+00       1.071532296744e-93       4.336800214366e-93       8.526726750000e+03       1.700306149235e-09       7.211528771033e+02 
       3.128000000000e+03       1.211698740264e+02       1.082879820655e+00       4.048582603883e+00       1.002774150190e-93       4.059813980085e-93       8.528089500000e+03       1.700577985440e-09       7.214634163831e+02 
       3.128500000000e+03       1.211534950759e+02       1.082879936708e+00       4.049877031544e+00       9.384254828888e-94       3.800507808967e-93       8.529452250000e+03       1.700849821178e-09       7.217740182525e+02 
       3.129000000000e+03       1.211371206768e+02       1.082880052133e+00       4.051171663890e+00       8.782036809558e-94       3.557753867412e-93       8.530815000000e+03       1.701121656452e-09       7.220846827132e+02 
       3.129500000000e+03       1.211207508271e+02       1.082880166933e+00       4.052466500931e+00       8.218442331282e-94       3.330496223735e-93       8.532177750000e+03       1.701393491264e-09       7.223954097667e+02 
       3.130000000000e+03       1.211043855250e+02       1.082880281112e+00       4.053761542679e+00       7.690995719049e-94       3.117746267079e-93       8.533540500000e+03       1.701665325616e-09       7.227061994148e+02 
       3.130500000000e+03       1.210880247685e+02       1.082880394673e+00       4.055056789146e+00       7.197379888325e-94       2.918578418021e-93       8.534903250000e+03       1.701937159513e-09       7.230170516592e+02 
       3.131000000000e+03       1.210716685556e+02       1.082880507620e+00       4.056352240341e+00       6.735426191888e-94       2.732126112311e-93       8.536266000000e+03       1.702208992954e-09       7.233279665017e+02 
       3.131500000000e+03       1.210553168843e+02       1.082880619957e+00       4.057647896277e+00       6.303104916301e-94       2.557578040365e-93       8.537628750000e+03       1.702480825945e-09       7.236389439440e+02 
       3.132000000000e+03       1.210389697528e+02       1.082880731686e+00       4.058943756964e+00       5.898516386475e-94       2.394174626224e-93       8.538991500000e+03       1.702752658486e-09       7.239499839879e+02 
       3.132500000000e+03       1.210226271590e+02       1.082880842812e+00       4.060239822414e+00       5.519882639422e-94       2.241204730763e-93       8.540354250000e+03       1.703024490581e-09       7.242610866352e+02 
       3.133000000000e+03       1.210062891010e+02       1.082880953338e+00       4.061536092635e+00       5.165539630819e-94       2.098002564851e-93       8.541717000000e+03       1.703296322231e-09       7.245722518877e+02 
       3.133500000000e+03       1.209899555769e+02       1.082881063267e+00       4.062832567642e+00       4.833929940301e-94       1.963944799116e-93       8.543079750000e+03       1.703568153440e-09       7.248834797474e+02 
       3.134000000000e+03       1.209736265847e+02       1.082881172602e+00       4.064129247441e+00       4.523595943580e-94       1.838447857791e-93       8.544442500000e+03       1.703839984210e-09       7.251947702160e+02 
       3.134500000000e+03       1.209573021225e+02       1.082881281348e+00       4.065426132048e+00       4.233173421564e-94       1.720965384952e-93       8.545805250000e+03       1.704111814543e-09       7.255061232954e+02 
       3.135000000000e+03       1.209409821883e+02       1.082881389507e+00       4.066723221468e+00       3.961385578839e-94       1.610985872265e-93       8.547168000000e+03       1.704383644441e-09       7.258175389871e+02 
       3.135500000000e+03       1.209246667802e+02       1.082881497083e+00       4.068020515715e+00       3.707037444512e-94       1.508030437680e-93       8.548530750000e+03       1.704655473908e-09       7.261290172920e+02 
       3.136000000000e+03       1.209083558964e+02       1.082881604079e+00       4.069318014799e+00       3.469010631171e-94       1.411650745495e-93       8.549893500000e+03       1.704927302946e-09       7.264405582113e+02 
