# Table of selected thermodynamics quantities
# The following notation is used in column titles:
#    x_e = electron ionization fraction
# -kappa = optical depth
# kappa' = Thomson scattering rate, prime denotes conformal time derivatives
#      g = kappa' e^-kappa = visibility function 
#     Tb = baryon temperature 
#  c_b^2 = baryon sound speed squared 
#  tau_d = baryon drag optical depth 
#    1:z                      2:conf. time [Mpc]       3:x_e                    4:kappa' [Mpc^-1]        5:exp(-kappa)            6:g [Mpc^-1]             7:Tb [K]                 8:c_b^2                  9:tau_d              
       2.215000000000e+02       8.270914989327e+02       3.592026801103e-04       6.790647964032e-06       9.446348559581e-01       6.414682761365e-06       5.333961103813e+02       5.692104732340e-11       8.698605509075e-04 
       2.220000000000e+02       8.259339829681e+02       3.595698071845e-04       6.828173707046e-06       9.446274103495e-01       6.450080046303e-06       5.349299876869e+02       5.707181104653e-11       8.724881764339e-04 
       2.225000000000e+02       8.247804330261e+02       3.599373524531e-04       6.865838607320e-06       9.446199493439e-01       6.485608117450e-06       5.364636620134e+02       5.722252493901e-11       8.751271668009e-04 
       2.230000000000e+02       8.236308267568e+02       3.603053176241e-04       6.903643015068e-06       9.446124729267e-01       6.521267300666e-06       5.379971311611e+02       5.737318904282e-11       8.777775518003e-04 
       2.235000000000e+02       8.224851421268e+02       3.606737044061e-04       6.941587281574e-06       9.446049810842e-01       6.557057922805e-06       5.395303929634e+02       5.752380340345e-11       8.804393609529e-04 
       2.240000000000e+02       8.213433572953e+02       3.610425145081e-04       6.979671759202e-06       9.445974738027e-01       6.592980311714e-06       5.410634452866e+02       5.767436806850e-11       8.831126237888e-04 
       2.245000000000e+02       8.202054504394e+02       3.614117496396e-04       7.017896801397e-06       9.445899510676e-01       6.629034796229e-06       5.425962860296e+02       5.782488308623e-11       8.857973702519e-04 
       2.250000000000e+02       8.190714000061e+02       3.617814115111e-04       7.056262762694e-06       9.445824128646e-01       6.665221706192e-06       5.441289131237e+02       5.797534850789e-11       8.884936301056e-04 
       2.255000000000e+02       8.179411846783e+02       3.621515018334e-04       7.094769998713e-06       9.445748591801e-01       6.701541372450e-06       5.456613245319e+02       5.812576438725e-11       8.912014330086e-04 
       2.260000000000e+02       8.168147831518e+02       3.625220223182e-04       7.133418866175e-06       9.445672899992e-01       6.737994126852e-06       5.471935182489e+02       5.827613077855e-11       8.939208090404e-04 
       2.265000000000e+02       8.156921743344e+02       3.628929746777e-04       7.172209722896e-06       9.445597053074e-01       6.774580302262e-06       5.487254923007e+02       5.842644773849e-11       8.966517882236e-04 
       2.270000000000e+02       8.145733374134e+02       3.632643606251e-04       7.211142927800e-06       9.445521050909e-01       6.811300232565e-06       5.502572447443e+02       5.857671532664e-11       8.993944003548e-04 
       2.275000000000e+02       8.134582515963e+02       3.636361818744e-04       7.250218840915e-06       9.445444893348e-01       6.848154252658e-06       5.517887736672e+02       5.872693360303e-11       9.021486756319e-04 
       2.280000000000e+02       8.123468962368e+02       3.640084401403e-04       7.289437823386e-06       9.445368580241e-01       6.885142698463e-06       5.533200771874e+02       5.887710262945e-11       9.049146443427e-04 
       2.285000000000e+02       8.112392510040e+02       3.643811371387e-04       7.328800237472e-06       9.445292111449e-01       6.922265906938e-06       5.548511534528e+02       5.902722247093e-11       9.076923364431e-04 
       2.290000000000e+02       8.101352956077e+02       3.647542745860e-04       7.368306446556e-06       9.445215486823e-01       6.959524216067e-06       5.563820006413e+02       5.917729319306e-11       9.104817822355e-04 
       2.295000000000e+02       8.090350098423e+02       3.651278542000e-04       7.407956815146e-06       9.445138706209e-01       6.996917964866e-06       5.579126169599e+02       5.932731486249e-11       9.132830122577e-04 
       2.300000000000e+02       8.079383738294e+02       3.655018776993e-04       7.447751708880e-06       9.445061769466e-01       7.034447493402e-06       5.594430006449e+02       5.947728754929e-11       9.160960566649e-04 
       2.305000000000e+02       8.068453677701e+02       3.658763468035e-04       7.487691494534e-06       9.444984676446e-01       7.072113142782e-06       5.609731499615e+02       5.962721132434e-11       9.189209458562e-04 
       2.310000000000e+02       8.057559719039e+02       3.662512632336e-04       7.527776540019e-06       9.444907426991e-01       7.109915255156e-06       5.625030632033e+02       5.977708625908e-11       9.217577105773e-04 
       2.315000000000e+02       8.046701667705e+02       3.666266287113e-04       7.568007214396e-06       9.444830020956e-01       7.147854173734e-06       5.640327386923e+02       5.992691242809e-11       9.246063812417e-04 
       2.320000000000e+02       8.035879330491e+02       3.670024449598e-04       7.608383887871e-06       9.444752458193e-01       7.185930242785e-06       5.655621747782e+02       6.007668990733e-11       9.274669883421e-04 
       2.325000000000e+02       8.025092514323e+02       3.673787137035e-04       7.648906931805e-06       9.444674738545e-01       7.224143807630e-06       5.670913698386e+02       6.022641877295e-11       9.303395627811e-04 
       2.330000000000e+02       8.014341028472e+02       3.677554366677e-04       7.689576718716e-06       9.444596861860e-01       7.262495214661e-06       5.686203222785e+02       6.037609910357e-11       9.332241352819e-04 
       2.335000000000e+02       8.003624684340e+02       3.681326155795e-04       7.730393622286e-06       9.444518827990e-01       7.300984811346e-06       5.701490305299e+02       6.052573097996e-11       9.361207364419e-04 
       2.340000000000e+02       7.992943293422e+02       3.685102521669e-04       7.771358017364e-06       9.444440636779e-01       7.339612946215e-06       5.716774930516e+02       6.067531448288e-11       9.390293972760e-04 
       2.345000000000e+02       7.982296668700e+02       3.688883481595e-04       7.812470279972e-06       9.444362288068e-01       7.378379968882e-06       5.732057083290e+02       6.082484969470e-11       9.419501488367e-04 
       2.350000000000e+02       7.971684625916e+02       3.692669052882e-04       7.853730787308e-06       9.444283781710e-01       7.417286230049e-06       5.747336748739e+02       6.097433670056e-11       9.448830218638e-04 
       2.355000000000e+02       7.961106981115e+02       3.696459252853e-04       7.895139917750e-06       9.444205117548e-01       7.456332081497e-06       5.762613912238e+02       6.112377558576e-11       9.478280474550e-04 
       2.360000000000e+02       7.950563551022e+02       3.700254098848e-04       7.936698050867e-06       9.444126295419e-01       7.495517876099e-06       5.777888559421e+02       6.127316643628e-11       9.507852569581e-04 
       2.365000000000e+02       7.940054155332e+02       3.704053608219e-04       7.978405567414e-06       9.444047315173e-01       7.534843967830e-06       5.793160676178e+02       6.142250934113e-11       9.537546813316e-04 
       2.370000000000e+02       7.929578614539e+02       3.707857798335e-04       8.020262849345e-06       9.443968176654e-01       7.574310711762e-06       5.808430248648e+02       6.157180438993e-11       9.567363517474e-04 
       2.375000000000e+02       7.919136749346e+02       3.711666686582e-04       8.062270279814e-06       9.443888879698e-01       7.613918464066e-06       5.823697263222e+02       6.172105167238e-11       9.597302997571e-04 
       2.380000000000e+02       7.908728382926e+02       3.715480290360e-04       8.104428243182e-06       9.443809424148e-01       7.653667582029e-06       5.838961706536e+02       6.187025128075e-11       9.627365566435e-04 
       2.385000000000e+02       7.898353340091e+02       3.719298627087e-04       8.146737125017e-06       9.443729809849e-01       7.693558424052e-06       5.854223565471e+02       6.201940330876e-11       9.657551536558e-04 
       2.390000000000e+02       7.888011445706e+02       3.723121714197e-04       8.189197312105e-06       9.443650036638e-01       7.733591349649e-06       5.869482827148e+02       6.216850784995e-11       9.687861224647e-04 
       2.395000000000e+02       7.877702526158e+02       3.726949569144e-04       8.231809192452e-06       9.443570104350e-01       7.773766719456e-06       5.884739478929e+02       6.231756499937e-11       9.718294947316e-04 
       2.400000000000e+02       7.867426410304e+02       3.730782209395e-04       8.274573155291e-06       9.443490012831e-01       7.814084895243e-06       5.899993508411e+02       6.246657485448e-11       9.748853018278e-04 
       2.405000000000e+02       7.857182927225e+02       3.734619652440e-04       8.317489591080e-06       9.443409761919e-01       7.854546239906e-06       5.915244903427e+02       6.261553751266e-11       9.779535754931e-04 
       2.410000000000e+02       7.846971906602e+02       3.738461915783e-04       8.360558891517e-06       9.443329351443e-01       7.895151117473e-06       5.930493652038e+02       6.276445307168e-11       9.810343477228e-04 
       2.415000000000e+02       7.836793180862e+02       3.742309016951e-04       8.403781449539e-06       9.443248781246e-01       7.935899893122e-06       5.945739742537e+02       6.291332163213e-11       9.841276501197e-04 
       2.420000000000e+02       7.826646583228e+02       3.746160973487e-04       8.447157659327e-06       9.443168051167e-01       7.976792933173e-06       5.960983163443e+02       6.306214329507e-11       9.872335144814e-04 
       2.425000000000e+02       7.816531947039e+02       3.750017802955e-04       8.490687916313e-06       9.443087161035e-01       8.017830605090e-06       5.976223903499e+02       6.321091816133e-11       9.903519730006e-04 
       2.430000000000e+02       7.806449107736e+02       3.753879522937e-04       8.534372617186e-06       9.443006110686e-01       8.059013277496e-06       5.991461951669e+02       6.335964633384e-11       9.934830576577e-04 
       2.435000000000e+02       7.796397902521e+02       3.757746151039e-04       8.578212159891e-06       9.442924899959e-01       8.100341320177e-06       6.006697297136e+02       6.350832791713e-11       9.966268003204e-04 
       2.440000000000e+02       7.786378168654e+02       3.761617704884e-04       8.622206943643e-06       9.442843528685e-01       8.141815104076e-06       6.021929929303e+02       6.365696301529e-11       9.997832332698e-04 
       2.445000000000e+02       7.776389744399e+02       3.765494202117e-04       8.666357368926e-06       9.442761996691e-01       8.183435001303e-06       6.037159837785e+02       6.380555173328e-11       1.002952388902e-03 
       2.450000000000e+02       7.766432470558e+02       3.769375660405e-04       8.710663837499e-06       9.442680303816e-01       8.225201385151e-06       6.052387012410e+02       6.395409417856e-11       1.006134299241e-03 
       2.455000000000e+02       7.756506188328e+02       3.773262097435e-04       8.755126752404e-06       9.442598449893e-01       8.267114630086e-06       6.067611443217e+02       6.410259045850e-11       1.009328996617e-03 
       2.460000000000e+02       7.746610739148e+02       3.777153530919e-04       8.799746517967e-06       9.442516434745e-01       8.309175111749e-06       6.082833120451e+02       6.425104068034e-11       1.012536513711e-03 
       2.465000000000e+02       7.736745966761e+02       3.781049978589e-04       8.844523539807e-06       9.442434258207e-01       8.351383206979e-06       6.098052034565e+02       6.439944495362e-11       1.015756882886e-03 
       2.470000000000e+02       7.726911716194e+02       3.784951458199e-04       8.889458224841e-06       9.442351920111e-01       8.393739293807e-06       6.113268176214e+02       6.454780338884e-11       1.018990136520e-03 
       2.475000000000e+02       7.717107832502e+02       3.788857987528e-04       8.934550981284e-06       9.442269420282e-01       8.436243751453e-06       6.128481536253e+02       6.469611609598e-11       1.022236307409e-03 
       2.480000000000e+02       7.707334161950e+02       3.792769584378e-04       8.979802218663e-06       9.442186758545e-01       8.478896960341e-06       6.143692105740e+02       6.484438318603e-11       1.025495428374e-03 
       2.485000000000e+02       7.697590553083e+02       3.796686266574e-04       9.025212347814e-06       9.442103934735e-01       8.521699302112e-06       6.158899875924e+02       6.499260477220e-11       1.028767531909e-03 
       2.490000000000e+02       7.687876854692e+02       3.800608051965e-04       9.070781780895e-06       9.442020948678e-01       8.564651159609e-06       6.174104838254e+02       6.514078096734e-11       1.032052650852e-03 
       2.495000000000e+02       7.678192915861e+02       3.804534958427e-04       9.116510931383e-06       9.441937800193e-01       8.607752916889e-06       6.189306984369e+02       6.528891188413e-11       1.035350818367e-03 
       2.500000000000e+02       7.668538587955e+02       3.808467003857e-04       9.162400214087e-06       9.441854489110e-01       8.651004959240e-06       6.204506306099e+02       6.543699763755e-11       1.038662067270e-03 
       2.505000000000e+02       7.658913723423e+02       3.812404206180e-04       9.208450045150e-06       9.441771015257e-01       8.694407673174e-06       6.219702795460e+02       6.558503834322e-11       1.041986430433e-03 
       2.510000000000e+02       7.649318174729e+02       3.816346583344e-04       9.254660842053e-06       9.441687378455e-01       8.737961446429e-06       6.234896444660e+02       6.573303411615e-11       1.045323941147e-03 
       2.515000000000e+02       7.639751795520e+02       3.820294153327e-04       9.301033023625e-06       9.441603578523e-01       8.781666667982e-06       6.250087246084e+02       6.588098507230e-11       1.048674632716e-03 
       2.520000000000e+02       7.630214441592e+02       3.824246934128e-04       9.347567010045e-06       9.441519615291e-01       8.825523728059e-06       6.265275192304e+02       6.602889132965e-11       1.052038538118e-03 
       2.525000000000e+02       7.620705968972e+02       3.828204943776e-04       9.394263222846e-06       9.441435488582e-01       8.869533018126e-06       6.280460276072e+02       6.617675300578e-11       1.055415690678e-03 
       2.530000000000e+02       7.611226233923e+02       3.832168200327e-04       9.441122084926e-06       9.441351198209e-01       8.913694930896e-06       6.295642490316e+02       6.632457021790e-11       1.058806124055e-03 
       2.535000000000e+02       7.601775094827e+02       3.836136721862e-04       9.488144020550e-06       9.441266743997e-01       8.958009860348e-06       6.310821828140e+02       6.647234308535e-11       1.062209871576e-03 
       2.540000000000e+02       7.592352411185e+02       3.840110526491e-04       9.535329455356e-06       9.441182125771e-01       9.002478201724e-06       6.325998282825e+02       6.662007172813e-11       1.065626966593e-03 
       2.545000000000e+02       7.582958042515e+02       3.844089632352e-04       9.582678816358e-06       9.441097343346e-01       9.047100351525e-06       6.341171847823e+02       6.676775626554e-11       1.069057442870e-03 
       2.550000000000e+02       7.573591849257e+02       3.848074057611e-04       9.630192531959e-06       9.441012396536e-01       9.091876707526e-06       6.356342516754e+02       6.691539681742e-11       1.072501334257e-03 
       2.555000000000e+02       7.564253694020e+02       3.852063820463e-04       9.677871031951e-06       9.440927285167e-01       9.136807668787e-06       6.371510283409e+02       6.706299350576e-11       1.075958674232e-03 
       2.560000000000e+02       7.554943439715e+02       3.856058939131e-04       9.725714747520e-06       9.440842009056e-01       9.181893635648e-06       6.386675141745e+02       6.721054645210e-11       1.079429496582e-03 
       2.565000000000e+02       7.545660949377e+02       3.860059431869e-04       9.773724111255e-06       9.440756568014e-01       9.227135009729e-06       6.401837085884e+02       6.735805577741e-11       1.082913835468e-03 
       2.570000000000e+02       7.536406087834e+02       3.864065316958e-04       9.821899557153e-06       9.440670961858e-01       9.272532193951e-06       6.416996110110e+02       6.750552160439e-11       1.086411724798e-03 
       2.575000000000e+02       7.527178721285e+02       3.868076612712e-04       9.870241520625e-06       9.440585190410e-01       9.318085592538e-06       6.432152208867e+02       6.765294405673e-11       1.089923198387e-03 
       2.580000000000e+02       7.517978715961e+02       3.872093337473e-04       9.918750438499e-06       9.440499253480e-01       9.363795611010e-06       6.447305376761e+02       6.780032325733e-11       1.093448290455e-03 
       2.585000000000e+02       7.508805938629e+02       3.876115509615e-04       9.967426749029e-06       9.440413150878e-01       9.409662656195e-06       6.462455608553e+02       6.794765932907e-11       1.096987035435e-03 
       2.590000000000e+02       7.499660258213e+02       3.880143147543e-04       1.001627089190e-05       9.440326882422e-01       9.455687136245e-06       6.477602899160e+02       6.809495239704e-11       1.100539467351e-03 
       2.595000000000e+02       7.490541544186e+02       3.884176269692e-04       1.006528330824e-05       9.440240447928e-01       9.501869460629e-06       6.492747243652e+02       6.824220258614e-11       1.104105620432e-03 
       2.600000000000e+02       7.481449666045e+02       3.888214894531e-04       1.011446444061e-05       9.440153847202e-01       9.548210040137e-06       6.507888637254e+02       6.838941002048e-11       1.107685529316e-03 
       2.605000000000e+02       7.472384494520e+02       3.892259040558e-04       1.016381473302e-05       9.440067080053e-01       9.594709286890e-06       6.523027075337e+02       6.853657482515e-11       1.111279228572e-03 
       2.610000000000e+02       7.463345902110e+02       3.896308726306e-04       1.021333463094e-05       9.439980146299e-01       9.641367614357e-06       6.538162553423e+02       6.868369712682e-11       1.114886752489e-03 
       2.615000000000e+02       7.454333761446e+02       3.900363970340e-04       1.026302458130e-05       9.439893045749e-01       9.688185437340e-06       6.553295067182e+02       6.883077705140e-11       1.118508135722e-03 
       2.620000000000e+02       7.445347945341e+02       3.904424791258e-04       1.031288503251e-05       9.439805778205e-01       9.735163171983e-06       6.568424612426e+02       6.897781472425e-11       1.122143413264e-03 
       2.625000000000e+02       7.436388328438e+02       3.908491207690e-04       1.036291643442e-05       9.439718343478e-01       9.782301235796e-06       6.583551185113e+02       6.912481027252e-11       1.125792619791e-03 
       2.630000000000e+02       7.427454786440e+02       3.912563238303e-04       1.041311923840e-05       9.439630741382e-01       9.829600047646e-06       6.598674781340e+02       6.927176382390e-11       1.129455789962e-03 
       2.635000000000e+02       7.418547195063e+02       3.916640901795e-04       1.046349389727e-05       9.439542971720e-01       9.877060027758e-06       6.613795397348e+02       6.941867550519e-11       1.133132958848e-03 
       2.640000000000e+02       7.409665430561e+02       3.920724216899e-04       1.051404086536e-05       9.439455034293e-01       9.924681597725e-06       6.628913029513e+02       6.956554544311e-11       1.136824161710e-03 
       2.645000000000e+02       7.400809371193e+02       3.924813202385e-04       1.056476059849e-05       9.439366928913e-01       9.972465180529e-06       6.644027674350e+02       6.971237376640e-11       1.140529433397e-03 
       2.650000000000e+02       7.391978895683e+02       3.928907877055e-04       1.061565355400e-05       9.439278655387e-01       1.002041120053e-05       6.659139328508e+02       6.985916060351e-11       1.144248808975e-03 
       2.655000000000e+02       7.383173882773e+02       3.933008259748e-04       1.066672019073e-05       9.439190213513e-01       1.006852008346e-05       6.674247988771e+02       7.000590608195e-11       1.147982323921e-03 
       2.660000000000e+02       7.374394212253e+02       3.937114369340e-04       1.071796096902e-05       9.439101603094e-01       1.011679225646e-05       6.689353652053e+02       7.015261032995e-11       1.151730013676e-03 
       2.665000000000e+02       7.365639765629e+02       3.941226224740e-04       1.076937635076e-05       9.439012823939e-01       1.016522814807e-05       6.704456315402e+02       7.029927347728e-11       1.155491913370e-03 
       2.670000000000e+02       7.356910424562e+02       3.945343844897e-04       1.082096679936e-05       9.438923875849e-01       1.021382818823e-05       6.719555975991e+02       7.044589565296e-11       1.159268058479e-03 
       2.675000000000e+02       7.348206070807e+02       3.949467248794e-04       1.087273277976e-05       9.438834758620e-01       1.026259280828e-05       6.734652631123e+02       7.059247698519e-11       1.163058484849e-03 
       2.680000000000e+02       7.339526587630e+02       3.953596455453e-04       1.092467475845e-05       9.438745472054e-01       1.031152244100e-05       6.749746278227e+02       7.073901760357e-11       1.166863228082e-03 
       2.685000000000e+02       7.330871859524e+02       3.957731483932e-04       1.097679320347e-05       9.438656015956e-01       1.036061752058e-05       6.764836914856e+02       7.088551763853e-11       1.170682323660e-03 
       2.690000000000e+02       7.322241771014e+02       3.961872353328e-04       1.102908858440e-05       9.438566390124e-01       1.040987848264e-05       6.779924538685e+02       7.103197721949e-11       1.174515807460e-03 
       2.695000000000e+02       7.313636206884e+02       3.966019082776e-04       1.108156137240e-05       9.438476594350e-01       1.045930576423e-05       6.795009147512e+02       7.117839647538e-11       1.178363715656e-03 
       2.700000000000e+02       7.305055053699e+02       3.970171691450e-04       1.113421204020e-05       9.438386628436e-01       1.050889980384e-05       6.810090739255e+02       7.132477553687e-11       1.182226084039e-03 
       2.705000000000e+02       7.296498198779e+02       3.974330198560e-04       1.118704106208e-05       9.438296492183e-01       1.055866104141e-05       6.825169311950e+02       7.147111453477e-11       1.186102948475e-03 
       2.710000000000e+02       7.287965529446e+02       3.978494623360e-04       1.124004891393e-05       9.438206185385e-01       1.060858991835e-05       6.840244863750e+02       7.161741359883e-11       1.189994345238e-03 
       2.715000000000e+02       7.279456933525e+02       3.982664985139e-04       1.129323607321e-05       9.438115707831e-01       1.065868687748e-05       6.855317392924e+02       7.176367285865e-11       1.193900310784e-03 
       2.720000000000e+02       7.270972300653e+02       3.986841303229e-04       1.134660301899e-05       9.438025059322e-01       1.070895236314e-05       6.870386897856e+02       7.190989244568e-11       1.197820881148e-03 
       2.725000000000e+02       7.262511520882e+02       3.991023597000e-04       1.140015023193e-05       9.437934239656e-01       1.075938682111e-05       6.885453377043e+02       7.205607249092e-11       1.201756092588e-03 
       2.730000000000e+02       7.254074484269e+02       3.995211885865e-04       1.145387819430e-05       9.437843248621e-01       1.080999069866e-05       6.900516829093e+02       7.220221312434e-11       1.205705981767e-03 
       2.735000000000e+02       7.245661081653e+02       3.999406189276e-04       1.150778738999e-05       9.437752086006e-01       1.086076444452e-05       6.915577252724e+02       7.234831447620e-11       1.209670585393e-03 
       2.740000000000e+02       7.237271205536e+02       4.003606526726e-04       1.156187830452e-05       9.437660751609e-01       1.091170850895e-05       6.930634646764e+02       7.249437667836e-11       1.213649939801e-03 
       2.745000000000e+02       7.228904748631e+02       4.007812917752e-04       1.161615142502e-05       9.437569245224e-01       1.096282334366e-05       6.945689010147e+02       7.264039986192e-11       1.217644081637e-03 
       2.750000000000e+02       7.220561603677e+02       4.012025381931e-04       1.167060724027e-05       9.437477566636e-01       1.101410940190e-05       6.960740341917e+02       7.278638415696e-11       1.221653047943e-03 
       2.755000000000e+02       7.212241664448e+02       4.016243938881e-04       1.172524624068e-05       9.437385715632e-01       1.106556713841e-05       6.975788641217e+02       7.293232969428e-11       1.225676875671e-03 
       2.760000000000e+02       7.203944826153e+02       4.020468608267e-04       1.178006891833e-05       9.437293692008e-01       1.111719700944e-05       6.990833907299e+02       7.307823660592e-11       1.229715601493e-03 
       2.765000000000e+02       7.195670984102e+02       4.024699409792e-04       1.183507576694e-05       9.437201495553e-01       1.116899947278e-05       7.005876139514e+02       7.322410502297e-11       1.233769262439e-03 
       2.770000000000e+02       7.187420033665e+02       4.028936363207e-04       1.189026728191e-05       9.437109126048e-01       1.122097498773e-05       7.020915337317e+02       7.336993507555e-11       1.237837895918e-03 
       2.775000000000e+02       7.179191871439e+02       4.033179488302e-04       1.194564396029e-05       9.437016583280e-01       1.127312401512e-05       7.035951500260e+02       7.351572689482e-11       1.241921539141e-03 
       2.780000000000e+02       7.170986395221e+02       4.037428804915e-04       1.200120630083e-05       9.436923867041e-01       1.132544701736e-05       7.050984627995e+02       7.366148061282e-11       1.246020229134e-03 
       2.785000000000e+02       7.162803502859e+02       4.041684332926e-04       1.205695480395e-05       9.436830977117e-01       1.137794445836e-05       7.066014720271e+02       7.380719636053e-11       1.250134003306e-03 
       2.790000000000e+02       7.154643092296e+02       4.045946092261e-04       1.211288997176e-05       9.436737913285e-01       1.143061680360e-05       7.081041776935e+02       7.395287426802e-11       1.254262899425e-03 
       2.795000000000e+02       7.146505062828e+02       4.050214102890e-04       1.216901230809e-05       9.436644675331e-01       1.148346452012e-05       7.096065797925e+02       7.409851446665e-11       1.258406954981e-03 
       2.800000000000e+02       7.138389314752e+02       4.054488384830e-04       1.222532231846e-05       9.436551263044e-01       1.153648807654e-05       7.111086783277e+02       7.424411708830e-11       1.262566207364e-03 
       2.805000000000e+02       7.130295748390e+02       4.058768958141e-04       1.228182051012e-05       9.436457676204e-01       1.158968794305e-05       7.126104733116e+02       7.438968226375e-11       1.266740694360e-03 
       2.810000000000e+02       7.122224264196e+02       4.063055842932e-04       1.233850739202e-05       9.436363914588e-01       1.164306459139e-05       7.141119647662e+02       7.453521012295e-11       1.270930454089e-03 
       2.815000000000e+02       7.114174764041e+02       4.067349059358e-04       1.239538347485e-05       9.436269977977e-01       1.169661849493e-05       7.156131527221e+02       7.468070079724e-11       1.275135524345e-03 
       2.820000000000e+02       7.106147150650e+02       4.071648627619e-04       1.245244927105e-05       9.436175866159e-01       1.175035012860e-05       7.171140372191e+02       7.482615441826e-11       1.279355942884e-03 
       2.825000000000e+02       7.098141326757e+02       4.075954567964e-04       1.250970529478e-05       9.436081578910e-01       1.180425996896e-05       7.186146183058e+02       7.497157111651e-11       1.283591747864e-03 
       2.830000000000e+02       7.090157195257e+02       4.080266900688e-04       1.256715206197e-05       9.435987116002e-01       1.185834849415e-05       7.201148960393e+02       7.511695102170e-11       1.287842977760e-03 
       2.835000000000e+02       7.082194660483e+02       4.084585646135e-04       1.262479009029e-05       9.435892477217e-01       1.191261618394e-05       7.216148704853e+02       7.526229426499e-11       1.292109670691e-03 
       2.840000000000e+02       7.074253627519e+02       4.088910824698e-04       1.268261989921e-05       9.435797662337e-01       1.196706351973e-05       7.231145417182e+02       7.540760097769e-11       1.296391864779e-03 
       2.845000000000e+02       7.066334001454e+02       4.093242456816e-04       1.274064200994e-05       9.435702671135e-01       1.202169098452e-05       7.246139098204e+02       7.555287128994e-11       1.300689598551e-03 
       2.850000000000e+02       7.058435687552e+02       4.097580562980e-04       1.279885694549e-05       9.435607503382e-01       1.207649906296e-05       7.261129748828e+02       7.569810533110e-11       1.305002910840e-03 
       2.855000000000e+02       7.050558592496e+02       4.101925163727e-04       1.285726523066e-05       9.435512158856e-01       1.213148824135e-05       7.276117370042e+02       7.584330323202e-11       1.309331840112e-03 
       2.860000000000e+02       7.042702623671e+02       4.106276279646e-04       1.291586739203e-05       9.435416637334e-01       1.218665900763e-05       7.291101962917e+02       7.598846512356e-11       1.313676424855e-03 
       2.865000000000e+02       7.034867688466e+02       4.110633931377e-04       1.297466395801e-05       9.435320938589e-01       1.224201185141e-05       7.306083528601e+02       7.613359113546e-11       1.318036703958e-03 
       2.870000000000e+02       7.027053694434e+02       4.114998139606e-04       1.303365545880e-05       9.435225062387e-01       1.229754726394e-05       7.321062068321e+02       7.627868139663e-11       1.322412716621e-03 
       2.875000000000e+02       7.019260550513e+02       4.119368925075e-04       1.309284242644e-05       9.435129008503e-01       1.235326573815e-05       7.336037583380e+02       7.642373603742e-11       1.326804501677e-03 
       2.880000000000e+02       7.011488166327e+02       4.123746308572e-04       1.315222539479e-05       9.435032776711e-01       1.240916776865e-05       7.351010075159e+02       7.656875518823e-11       1.331212097975e-03 
       2.885000000000e+02       7.003736451510e+02       4.128130310941e-04       1.321180489955e-05       9.434936366782e-01       1.246525385176e-05       7.365979545113e+02       7.671373897828e-11       1.335635544766e-03 
       2.890000000000e+02       6.996005315834e+02       4.132520953075e-04       1.327158147825e-05       9.434839778478e-01       1.252152448543e-05       7.380945994772e+02       7.685868753596e-11       1.340074881624e-03 
       2.895000000000e+02       6.988294670391e+02       4.136918255921e-04       1.333155567029e-05       9.434743011570e-01       1.257798016937e-05       7.395909425737e+02       7.700360099098e-11       1.344530147768e-03 
       2.900000000000e+02       6.980604426993e+02       4.141322240475e-04       1.339172801694e-05       9.434646065831e-01       1.263462140497e-05       7.410869839682e+02       7.714847947321e-11       1.349001382407e-03 
       2.905000000000e+02       6.972934497461e+02       4.145732927790e-04       1.345209906130e-05       9.434548941027e-01       1.269144869534e-05       7.425827238353e+02       7.729332311131e-11       1.353488625152e-03 
       2.910000000000e+02       6.965284793721e+02       4.150150338971e-04       1.351266934839e-05       9.434451636918e-01       1.274846254530e-05       7.440781623566e+02       7.743813203303e-11       1.357991915951e-03 
       2.915000000000e+02       6.957655228925e+02       4.154574495174e-04       1.357343942508e-05       9.434354153271e-01       1.280566346142e-05       7.455732997205e+02       7.758290636734e-11       1.362511294435e-03 
       2.920000000000e+02       6.950045717016e+02       4.159005417614e-04       1.363440984016e-05       9.434256489856e-01       1.286305195199e-05       7.470681361224e+02       7.772764624349e-11       1.367046800174e-03 
       2.925000000000e+02       6.942456171949e+02       4.163443127555e-04       1.369558114431e-05       9.434158646437e-01       1.292062852706e-05       7.485626717643e+02       7.787235178954e-11       1.371598473131e-03 
       2.930000000000e+02       6.934886507748e+02       4.167887646319e-04       1.375695389012e-05       9.434060622769e-01       1.297839369841e-05       7.500569068549e+02       7.801702313254e-11       1.376166353633e-03 
       2.935000000000e+02       6.927336639529e+02       4.172338995283e-04       1.381852863210e-05       9.433962418616e-01       1.303634797958e-05       7.515508416093e+02       7.816166040055e-11       1.380750481748e-03 
       2.940000000000e+02       6.919806483307e+02       4.176797195877e-04       1.388030592668e-05       9.433864033747e-01       1.309449188591e-05       7.530444762493e+02       7.830626372217e-11       1.385350897404e-03 
       2.945000000000e+02       6.912295955121e+02       4.181262269590e-04       1.394228633224e-05       9.433765467920e-01       1.315282593450e-05       7.545378110030e+02       7.845083322478e-11       1.389967640921e-03 
       2.950000000000e+02       6.904804971044e+02       4.185734237964e-04       1.400447040909e-05       9.433666720890e-01       1.321135064419e-05       7.560308461046e+02       7.859536903473e-11       1.394600752994e-03 
       2.955000000000e+02       6.897333448069e+02       4.190213122601e-04       1.406685871949e-05       9.433567792415e-01       1.327006653566e-05       7.575235817948e+02       7.873987127902e-11       1.399250274155e-03 
